customer id,age,age group,gender,income/month,account balance,loyalty score,education level,products owned,type of campaign(s),duration of campaign(s) (days),total ad spend,product type advertised,prev campaign success,product cost,has customer bought product,fb impressions,fb clicks,insta impressions,insta clicks,tw impressions,tw clicks,total clicks,total impressions,CTR,uses internet banking,has_loan,total_withdrawals,total_deposits,transaction_count,Facebook,Twitter,Instagram,Email
117,40,40-49,1,8789.64,26991.89,455.5652232,1,"['Z', 'W', 'X']",['Facebook'],15,431.3553183,E,No,500,0,109,10,72,10,123,12,32,304,0.105,1,0,829.6678386,986.3456748,6,1,1,1,1
118,38,30-39,0,6290.78,16153.25,192.8626458,1,"['Z', 'W']",['Facebook'],15,497.5847734,B,No,200,0,77,6,135,24,114,9,39,326,0.12,0,0,542.4510996,627.6005483,5,1,1,1,1
119,62,60-69,1,11747.35,36308.69,536.1791617,0,['Y'],"['Twitter', 'Instagram']",15,327.9565266,E,Yes,500,0,32,2,49,3,32,1,6,113,0.053,0,1,315.2626657,466.2129485,12,1,1,1,1
120,51,50-59,0,8467.29,26387.88,170.1496282,1,['X'],['Instagram'],15,584.5331991,E,No,500,0,87,2,67,6,54,7,15,208,0.072,1,1,655.9411024,458.9476788,9,1,1,1,0
121,22,20-29,0,6624.06,12409.63,256.1207871,0,['Z'],"['Twitter', 'Instagram', 'Email']",15,481.6104152,A,Yes,100,0,189,28,126,26,183,47,101,498,0.203,0,0,785.00349,939.6034899,2,1,1,1,1
122,32,30-39,0,5049.01,11746.24,47.07045578,0,[],['Facebook'],15,536.1482635,E,Yes,500,0,125,1,131,25,124,29,55,380,0.145,0,1,420.4237531,434.2652174,3,1,1,1,1
123,51,50-59,1,10292.26,28943.04,653.1355294,1,"['X', 'Y']","['Instagram', 'Facebook', 'Twitter']",15,828.4598181,D,Yes,400,0,88,6,69,0,78,7,13,235,0.055,1,0,745.6113546,656.6826746,9,1,1,0,0
124,37,30-39,1,8754.48,23022.9,357.458613,1,"['Z', 'X', 'W', 'Y']","['Twitter', 'Instagram', 'Facebook']",15,785.223952,C,Yes,300,0,109,21,75,7,96,15,43,280,0.154,1,0,1025.89162,1064.577529,5,1,1,1,1
125,56,50-59,0,12725.46,37613.28,503.8200202,0,"['W', 'Y', 'Z', 'X']","['Twitter', 'Facebook']",15,379.2126614,A,Yes,100,0,47,1,53,3,64,3,7,164,0.043,0,1,595.4466477,749.6341035,11,1,1,1,0
126,43,40-49,0,8194.4,20777.29,144.9297423,1,"['X', 'W', 'Y']","['Instagram', 'Twitter', 'Facebook']",15,661.8676778,C,No,300,0,77,12,95,6,76,2,20,248,0.081,1,0,610.8217316,656.1912972,7,1,1,1,0
127,55,50-59,0,10417.04,30466.19,317.3697616,0,"['Y', 'X', 'Z', 'W']","['Facebook', 'Instagram', 'Email']",15,263.7037734,B,Yes,200,0,45,4,44,1,55,6,11,144,0.076,0,1,654.3160447,463.0837075,10,1,1,1,1
128,21,20-29,1,6586.72,13406.41,484.0741049,2,"['Y', 'Z']","['Twitter', 'Facebook', 'Instagram']",15,739.6619823,D,No,400,0,139,16,150,36,143,40,92,432,0.213,1,0,831.2480678,735.7745154,2,1,1,1,0
129,22,20-29,1,5698.84,7162.9,412.4101697,1,"['W', 'Y']","['Twitter', 'Instagram', 'Facebook', 'Email']",15,741.9062533,A,No,100,0,169,19,168,41,130,27,87,467,0.186,0,0,570.7072085,542.2514869,2,1,1,1,1
130,69,60-69,0,13575.5,42288.3,549.1511721,1,['X'],"['Facebook', 'Instagram']",15,539.8307808,D,Yes,400,0,19,0,14,0,13,0,0,46,0,1,0,92.65857055,29.15756535,15,0,0,0,0
131,39,30-39,1,8115.47,16417.71,596.0077147,0,[],"['Instagram', 'Facebook']",15,598.2350656,D,Yes,400,0,82,9,106,17,96,11,37,284,0.13,0,0,729.1683618,817.840564,6,1,1,1,0
132,31,30-39,1,7235.43,16435.78,565.4455096,1,"['Y', 'Z', 'X', 'W']","['Instagram', 'Facebook', 'Email']",15,381.6523683,B,Yes,200,0,90,18,150,33,104,19,70,344,0.203,0,0,808.7235562,879.1653144,3,1,1,1,0
133,35,30-39,1,7597.77,18474.88,645.2349751,1,[],"['Instagram', 'Facebook', 'Email']",15,340.1903348,D,Yes,400,0,144,19,106,3,118,9,31,368,0.084,0,1,783.9335713,700.7545298,4,1,1,1,1
134,44,40-49,0,8270.18,23810.74,232.3828934,1,"['Y', 'W', 'Z', 'X']","['Twitter', 'Email']",15,310.3878278,D,Yes,400,0,90,8,106,12,80,6,26,276,0.094,1,0,492.744149,569.9044951,7,1,1,1,1
135,63,60-69,1,12854.11,38941.95,607.5934332,0,"['Y', 'X', 'W', 'Z']","['Twitter', 'Email']",15,304.4683369,E,Yes,500,0,36,1,31,1,28,1,3,95,0.032,0,0,240.149087,335.9981219,13,1,1,1,1
136,35,30-39,1,7471.16,18117.01,502.3588865,0,[],['Facebook'],15,287.3610995,B,Yes,200,0,139,19,129,9,81,15,43,349,0.123,0,0,917.3575092,879.2564103,4,1,1,1,1
137,43,40-49,1,8577.35,24744.14,398.7550897,3,"['Y', 'Z', 'X']",['Facebook'],15,518.5671811,D,Yes,400,0,95,14,99,0,108,12,26,302,0.086,1,1,783.5566348,808.4792109,7,1,1,0,0
138,48,40-49,0,11221.17,28884.66,335.9688876,1,"['Z', 'X']","['Facebook', 'Instagram', 'Twitter', 'Email']",15,381.2648117,D,No,400,0,90,10,65,4,76,0,14,231,0.061,0,0,1038.896377,913.9956594,8,1,0,1,0
139,25,20-29,0,5380.68,9799.02,193.4565685,0,"['W', 'Y', 'Z']","['Facebook', 'Email']",15,416.6200733,A,Yes,100,0,130,25,105,21,125,33,79,360,0.219,0,0,480.0186101,611.1647103,2,1,1,1,0
140,57,50-59,0,11245.37,38324.29,298.1099968,3,['X'],"['Instagram', 'Facebook', 'Twitter']",15,614.6296938,A,Yes,100,1,63,5,60,2,63,1,8,186,0.043,1,0,720.4613754,611.5031342,11,1,1,1,1
141,66,60-69,0,11887.47,38938.15,377.4561448,0,"['X', 'W']","['Facebook', 'Twitter', 'Instagram', 'Email']",15,384.5842841,D,No,400,0,20,0,28,1,31,0,1,79,0.013,0,0,148.5038522,110.8006238,14,0,0,1,1
142,66,60-69,0,10538.6,31282.29,391.6541687,2,"['W', 'X', 'Z', 'Y']","['Facebook', 'Twitter', 'Email']",15,838.3671392,A,Yes,100,0,31,1,17,0,28,1,2,76,0.026,1,0,44.83325279,205.6971912,14,1,1,0,1
143,57,50-59,1,11201.95,32039.66,484.0261151,1,"['W', 'Y', 'X', 'Z']","['Instagram', 'Twitter', 'Facebook', 'Email']",15,401.0189324,A,Yes,100,0,55,3,51,0,38,3,6,144,0.042,0,0,512.808391,523.1602323,11,1,1,0,1
144,46,40-49,0,9385.67,26172.83,0,0,"['W', 'Z', 'X']",['Facebook'],15,844.6458199,D,No,400,0,109,6,80,3,109,7,16,298,0.054,0,0,960.0965605,756.1374979,8,1,1,1,0
145,53,50-59,0,9758.17,29226.36,214.6994523,1,"['Z', 'X', 'W', 'Y']","['Instagram', 'Facebook', 'Twitter', 'Email']",15,445.4338844,E,Yes,500,0,60,4,57,6,68,2,12,185,0.065,0,0,430.2698953,534.0308431,10,1,1,1,0
146,67,60-69,0,13007.5,37519.52,200.4314465,1,[],"['Instagram', 'Twitter', 'Facebook']",15,465.7146038,E,No,500,0,28,0,24,1,25,1,2,77,0.026,1,1,63.29887859,113.1179041,14,0,1,1,1
147,38,30-39,1,8338.38,21209.07,639.1774233,2,['W'],['Twitter'],15,697.1598176,C,Yes,300,0,79,5,76,1,77,2,8,232,0.034,1,0,879.5300704,1016.87278,5,1,1,1,1
148,51,50-59,1,10027.29,26991.61,637.5075414,1,"['W', 'Y', 'Z', 'X']","['Twitter', 'Facebook']",15,392.9253541,C,No,300,0,67,9,52,4,76,5,18,195,0.092,0,0,537.0512723,692.6523845,9,1,1,1,0
149,59,50-59,1,11443.85,35497.48,588.6585078,0,[],"['Instagram', 'Facebook', 'Twitter']",15,469.644661,B,Yes,200,0,54,1,35,3,39,1,5,128,0.039,0,0,437.9040171,497.2458049,12,1,1,1,0
150,34,30-39,1,6742.95,17354.49,529.0375999,0,[],"['Facebook', 'Twitter', 'Instagram']",15,560.1997773,D,Yes,400,0,113,0,130,2,109,7,9,352,0.026,0,0,612.4923086,376.0296657,4,0,1,1,0
151,61,60-69,1,9732.79,30517.34,598.7995977,0,"['W', 'X']","['Twitter', 'Instagram', 'Facebook', 'Email']",15,456.9834963,E,Yes,500,0,45,2,26,1,26,0,3,97,0.031,0,0,338.2910463,555.6265705,12,1,0,1,1
152,42,40-49,0,9060.99,21122.32,448.5019382,1,"['X', 'Z']","['Facebook', 'Instagram', 'Twitter']",15,352.9873071,C,Yes,300,0,64,1,117,13,108,2,16,289,0.055,1,0,1052.433136,842.6788463,7,1,1,1,0
153,23,20-29,0,7037.29,14064.18,105.812559,0,[],"['Instagram', 'Facebook', 'Twitter', 'Email']",15,463.5019314,B,No,200,0,114,1,155,7,97,22,30,366,0.082,0,0,1090.901582,870.8137178,2,1,1,1,0
154,47,40-49,1,10375.88,25578.68,590.0707369,2,[],['Facebook'],15,656.4600067,A,No,100,0,88,8,74,4,62,3,15,224,0.067,1,0,945.2980961,920.5422241,8,1,1,1,1
155,42,40-49,1,9720.94,21613.42,525.1667659,0,"['X', 'W', 'Z', 'Y']","['Facebook', 'Instagram', 'Twitter', 'Email']",15,460.6271578,A,Yes,100,0,96,11,65,7,115,5,23,276,0.083,0,0,1117.196746,848.3137084,7,1,1,1,1
156,36,30-39,1,7034.6,14941.68,659.6383001,0,[],"['Facebook', 'Email']",15,234.5806429,A,No,100,0,82,17,109,3,71,2,22,262,0.084,0,0,580.7755884,589.0642636,5,1,1,1,1
157,42,40-49,0,7929.92,17476.96,79.08076368,0,[],"['Twitter', 'Email']",15,840.8688969,A,No,100,0,114,20,60,7,61,5,32,235,0.136,0,0,661.5472396,664.4786605,7,1,1,1,0
158,34,30-39,0,6900.68,14660.05,325.4735895,1,"['Z', 'Y']","['Twitter', 'Instagram']",15,809.6642145,E,Yes,500,0,135,23,132,8,118,22,53,385,0.138,0,0,446.5955982,636.0186292,4,1,1,1,0
159,50,40-49,0,11446.96,31606.44,209.3157928,1,['Y'],"['Twitter', 'Facebook']",15,812.8160351,A,No,100,0,77,11,73,8,88,2,21,238,0.088,0,0,867.107446,847.7404043,9,1,1,1,0
160,23,20-29,0,4640.74,4918.25,138.2570329,0,['Y'],"['Twitter', 'Facebook', 'Instagram']",15,377.0456708,C,No,300,0,128,32,100,8,104,3,43,332,0.13,0,0,473.2953688,527.5771206,2,1,1,1,1
161,55,50-59,1,10306.66,31488.59,497.3175576,1,[],"['Facebook', 'Instagram', 'Twitter']",15,656.4687316,C,No,300,0,43,3,48,5,42,3,11,133,0.083,0,1,569.7361711,676.4845367,10,1,1,1,0
162,21,20-29,0,6291.84,11672.95,168.1162968,0,[],['Twitter'],15,295.4880581,E,No,500,0,115,32,124,32,183,35,99,422,0.235,0,0,769.4707006,874.1607236,2,1,1,1,0
163,30,30-39,0,5476.94,9781.97,269.5051435,1,[],"['Twitter', 'Facebook', 'Instagram', 'Email']",15,220.6408354,C,Yes,300,0,158,34,109,24,92,21,79,359,0.22,0,0,564.0514172,339.7969297,3,1,1,1,0
164,52,50-59,0,10479.86,31210.76,273.1537428,1,[],"['Instagram', 'Email']",15,829.7164602,A,No,100,0,55,4,58,6,65,7,17,178,0.096,0,0,674.3563988,775.1210896,9,1,1,1,1
165,37,30-39,0,7595.94,15543.96,285.4849171,1,['Y'],"['Twitter', 'Instagram', 'Email']",15,886.817907,B,No,200,0,105,16,71,12,122,4,32,298,0.107,0,0,803.7302937,760.8585759,5,1,1,1,1
166,55,50-59,0,9938.77,27858.55,165.1610815,0,"['W', 'Z']","['Facebook', 'Twitter', 'Email']",15,284.6734896,B,No,200,0,49,4,39,3,57,3,10,145,0.069,0,0,553.1003953,444.3118017,10,1,1,1,1
167,24,20-29,0,5083.98,13404.25,146.210858,0,"['Y', 'X', 'W', 'Z']",['Instagram'],15,800.1850849,B,No,200,0,177,11,148,0,123,7,18,448,0.04,0,0,495.4245449,487.2628812,2,1,1,0,1
168,41,40-49,0,7782.84,18657.06,331.4757589,0,"['W', 'X', 'Z']","['Instagram', 'Facebook', 'Twitter']",15,223.6421339,D,Yes,400,0,123,8,87,6,84,9,23,294,0.078,0,0,659.7080434,836.8080134,6,1,1,1,0
169,32,30-39,1,8198.45,17163.66,660.8499595,0,"['Y', 'W', 'X', 'Z']","['Instagram', 'Facebook', 'Twitter']",15,224.3911202,A,No,100,0,89,21,82,8,148,27,56,319,0.176,0,0,889.4239808,1057.40299,3,1,1,1,0
170,35,30-39,1,7672.97,17564.32,516.7667564,0,['X'],"['Twitter', 'Instagram', 'Facebook', 'Email']",15,631.9127393,A,Yes,100,0,146,27,91,4,105,19,50,342,0.146,0,0,678.521745,1001.532345,4,1,1,1,0
171,65,60-69,0,12256,34949.43,507.5652348,1,"['Z', 'X', 'W', 'Y']",['Instagram'],15,866.062855,C,No,300,0,27,1,28,0,19,1,2,74,0.027,0,0,185.0704056,158.3686726,13,1,1,0,0
172,36,30-39,1,7113.62,14928.51,473.923005,1,"['X', 'Y', 'Z', 'W']","['Twitter', 'Instagram', 'Facebook']",15,310.2619931,E,Yes,500,0,71,11,74,15,138,5,31,283,0.11,1,0,491.4690525,591.3648744,5,1,1,1,1
173,56,50-59,0,10280,29293.3,236.8824656,0,['W'],"['Instagram', 'Twitter']",15,888.1911069,E,No,500,0,38,4,40,1,60,3,8,138,0.058,0,0,529.2338489,606.1323208,11,1,1,1,1
174,38,30-39,0,7639.47,16534.81,84.46977788,1,"['Z', 'X', 'W']","['Facebook', 'Instagram']",15,713.4022054,C,Yes,300,0,78,3,85,3,89,18,24,252,0.095,1,1,490.9417174,704.1799973,5,1,1,1,1
175,61,60-69,1,11835.9,35524.97,580.2490151,1,"['W', 'X']","['Facebook', 'Instagram', 'Twitter']",15,535.6305798,D,Yes,400,0,49,2,52,4,29,0,6,130,0.046,0,0,407.3166483,335.3436497,12,1,0,1,0
176,40,40-49,0,6840.46,19008.19,193.4975073,0,"['W', 'Z']",['Instagram'],15,425.3730137,D,No,400,0,125,17,81,12,78,14,43,284,0.151,0,0,557.2696845,495.9317925,6,1,1,1,1
177,30,30-39,0,8136.21,18002.75,286.3984794,1,"['X', 'Y', 'W', 'Z']",['Instagram'],15,726.2298471,C,No,300,0,152,13,109,21,83,3,37,344,0.108,0,0,1031.581557,1010.130537,3,1,1,1,1
178,54,50-59,0,9738.19,30357.87,165.3284574,2,"['X', 'Y', 'W', 'Z']","['Instagram', 'Facebook']",15,582.8334099,C,No,300,0,65,4,51,1,52,1,6,168,0.036,1,1,616.1903112,717.8899321,10,1,1,1,0
179,55,50-59,1,10911.08,29029.67,648.0907041,1,"['X', 'Z']",['Twitter'],15,784.939912,E,Yes,500,0,48,1,41,4,53,2,7,142,0.049,1,0,675.3195707,588.1336006,10,1,1,1,0
180,42,40-49,1,7411.3,22571.95,659.0631357,1,['W'],"['Twitter', 'Instagram', 'Facebook']",15,225.0230804,D,No,400,0,69,6,76,11,77,7,24,222,0.108,0,0,442.8168474,541.0003118,7,1,1,1,1
181,51,50-59,1,9650.82,27692.76,608.8647926,1,['Y'],"['Facebook', 'Instagram', 'Email']",15,752.498483,B,Yes,200,1,86,3,59,6,89,11,20,234,0.085,0,0,587.7368877,650.6662064,9,1,1,1,1
182,24,20-29,1,5651.39,8710.89,542.0285385,1,"['Z', 'Y', 'X', 'W']","['Instagram', 'Twitter', 'Facebook']",15,785.9905823,A,Yes,100,0,126,26,144,30,109,12,68,379,0.179,0,1,671.5595384,642.7452033,2,1,1,1,0
183,49,40-49,1,9830.2,30117.01,547.7790064,1,['W'],"['Instagram', 'Facebook', 'Email']",15,364.3333301,E,Yes,500,0,83,4,53,1,60,1,6,196,0.031,1,1,805.4314408,812.3267692,8,1,1,1,1
184,28,20-29,1,7059.39,14554.7,293.3951941,0,"['Z', 'X']",['Twitter'],15,725.7297115,C,Yes,300,0,89,14,139,18,156,2,34,384,0.089,0,1,726.5201288,713.8031262,2,1,1,1,0
185,61,60-69,0,11191.45,30854.35,251.8537439,0,['Y'],"['Twitter', 'Facebook', 'Email']",15,318.4002501,B,No,200,0,40,2,52,2,28,1,5,120,0.042,0,1,428.413719,498.7878293,12,1,1,1,0
186,36,30-39,1,7361.12,17031.38,631.2553051,1,"['W', 'Z']","['Instagram', 'Twitter', 'Email']",15,355.4745985,C,No,300,0,111,6,87,1,93,2,9,291,0.031,0,0,846.9548903,773.3982612,5,1,1,1,1
187,24,20-29,0,5710.71,8068.08,0,0,['Z'],"['Facebook', 'Instagram', 'Twitter']",15,336.190632,D,No,400,0,95,18,151,40,174,18,76,420,0.181,0,0,619.5766459,677.0235155,2,1,1,1,0
188,47,40-49,1,10424.47,28193.67,602.3723326,1,"['W', 'Z']","['Instagram', 'Email']",15,461.1653499,E,No,500,0,77,4,60,1,90,5,10,227,0.044,0,0,838.9841785,793.4186059,8,1,1,1,0
189,58,50-59,1,11035.83,30902.92,652.1362041,0,"['Z', 'Y']","['Twitter', 'Facebook']",15,611.7718482,B,Yes,200,0,62,2,37,4,50,5,11,149,0.074,0,0,409.5582294,577.8928675,11,1,1,1,0
190,31,30-39,1,8198.85,20069.14,526.248286,0,[],"['Instagram', 'Facebook', 'Email']",15,739.8641348,A,No,100,0,146,12,140,9,104,8,29,390,0.074,0,1,1143.459955,991.2812018,3,1,1,1,0
191,23,20-29,0,6063.3,9333.63,348.7621629,0,"['Y', 'W', 'Z']","['Facebook', 'Instagram']",15,488.9250649,D,No,400,0,135,0,130,6,153,38,44,418,0.105,0,0,822.6730691,549.7468707,2,0,1,1,1
192,66,60-69,1,13258.03,38073.22,630.6751769,0,[],"['Instagram', 'Facebook', 'Email']",15,383.9322472,D,No,400,0,17,1,34,0,33,2,3,84,0.036,0,1,390.3670889,260.852439,14,1,1,0,1
193,34,30-39,0,6621.53,17190.07,264.0578827,0,[],"['Twitter', 'Facebook']",15,248.3309979,B,Yes,200,0,122,22,80,17,136,31,70,338,0.207,0,0,707.8730739,734.1194354,4,1,1,1,1
194,28,20-29,1,5231.37,10072.28,420.2262025,0,"['Y', 'Z', 'W']","['Instagram', 'Twitter', 'Email']",15,213.0987005,C,No,300,0,99,20,172,39,119,15,74,390,0.19,0,0,434.6404085,442.9854012,2,1,1,1,1
195,54,50-59,1,10708.82,30527.05,437.745656,1,['Z'],"['Instagram', 'Email']",15,492.2791737,D,No,400,0,46,3,43,4,72,1,8,161,0.05,1,0,613.4331276,513.6491657,10,1,1,1,0
196,58,50-59,1,10078.68,29477.8,392.3374211,0,"['Z', 'W', 'Y']","['Facebook', 'Instagram']",15,254.9499634,C,Yes,300,0,44,0,33,3,52,0,3,129,0.023,0,0,395.9015039,649.7778135,11,0,0,1,0
197,67,60-69,1,11718.96,36592.52,583.2876893,0,[],"['Instagram', 'Facebook', 'Twitter']",15,762.7733803,A,No,100,0,20,0,22,0,29,1,1,71,0.014,0,0,290.0899355,273.9761861,14,0,1,0,0
198,57,50-59,1,10893.54,35051.25,533.797529,1,"['Z', 'X', 'Y']","['Facebook', 'Email']",15,486.8555952,C,Yes,300,0,56,3,34,2,64,2,7,154,0.045,0,0,687.1724486,503.6709064,11,1,1,1,0
199,25,20-29,0,6551.07,13099.21,243.968925,0,"['Z', 'Y', 'W']","['Instagram', 'Facebook', 'Email']",15,384.4716048,D,Yes,400,0,103,9,154,34,161,30,73,418,0.175,0,0,975.3423132,779.6259042,2,1,1,1,0
200,54,50-59,0,9179.79,26413.59,293.2398926,0,"['Z', 'W']","['Instagram', 'Facebook', 'Twitter', 'Email']",15,878.5616263,D,No,400,0,46,4,75,3,61,4,11,182,0.06,0,1,523.4496751,633.950281,10,1,1,1,0
201,47,40-49,1,8959.04,27023.73,619.5683168,0,"['Y', 'X', 'W', 'Z']","['Instagram', 'Twitter', 'Email']",15,507.0441686,B,No,200,0,92,6,56,1,55,5,12,203,0.059,0,0,658.3255223,753.8872235,8,1,1,1,0
202,67,60-69,0,11840.52,36021.89,255.0498662,2,[],"['Facebook', 'Twitter', 'Instagram']",15,435.7835547,C,Yes,300,0,26,1,29,1,28,1,3,83,0.036,1,1,140.5075876,201.0216921,14,1,1,1,0
203,59,50-59,0,12202.07,33296.93,394.3934145,1,"['X', 'Y']","['Facebook', 'Email']",15,723.5162273,A,No,100,0,55,2,43,1,47,3,6,145,0.041,0,0,560.2374916,388.644468,12,1,1,1,1
204,67,60-69,1,12659.33,40951.11,558.1897978,0,"['Z', 'X', 'W']","['Twitter', 'Facebook', 'Instagram']",15,291.2542329,B,Yes,200,0,23,1,27,1,30,0,2,80,0.025,0,0,95.24873398,33.00028263,14,1,0,1,1
205,47,40-49,1,10208.88,29441.6,596.8428401,0,['X'],['Facebook'],15,408.9643306,C,Yes,300,0,65,3,94,7,55,3,13,214,0.061,0,0,869.8029608,875.7723362,8,1,1,1,0
206,53,50-59,0,10966.42,30112.11,285.4715457,1,"['X', 'W', 'Y']",['Twitter'],15,745.5788637,C,No,300,0,52,6,64,7,52,6,19,168,0.113,0,1,755.1035041,745.9224566,10,1,1,1,0
207,60,50-59,1,10776.36,30957.56,811.7870078,0,"['Z', 'W']","['Instagram', 'Email']",15,693.7984088,E,No,500,0,56,2,32,1,37,0,3,125,0.024,0,1,485.8975072,600.4530393,12,1,0,1,1
208,55,50-59,0,9518.27,29176.2,259.1536556,1,"['W', 'Z']","['Twitter', 'Facebook', 'Instagram', 'Email']",15,748.2467679,B,Yes,200,0,55,3,38,3,42,1,7,135,0.052,0,1,537.2553338,678.000104,10,1,1,1,1
209,67,60-69,0,12595.54,41091.02,169.1357319,1,"['Y', 'X', 'Z', 'W']",['Twitter'],15,267.151639,A,Yes,100,0,29,0,28,0,28,1,1,85,0.012,1,0,321.2439121,155.4864267,14,0,1,0,1
210,28,20-29,0,5839.39,14710.84,292.5234652,2,['X'],"['Twitter', 'Instagram']",15,422.1366512,C,No,300,0,112,5,94,12,122,3,20,328,0.061,0,0,558.6056972,504.5357782,2,1,1,1,0
211,40,40-49,0,7665.29,22355.13,335.6671296,0,"['Z', 'X', 'Y', 'W']","['Facebook', 'Twitter', 'Instagram', 'Email']",15,742.8996616,B,No,200,0,78,15,65,4,114,6,25,257,0.097,0,0,833.4538241,574.864819,6,1,1,1,1
212,50,40-49,1,10544.71,31127.42,591.9843742,1,"['W', 'Z', 'X', 'Y']","['Twitter', 'Facebook', 'Instagram']",15,380.2785408,E,Yes,500,0,72,7,48,5,48,6,18,168,0.107,1,1,752.9861375,750.6667241,9,1,1,1,0
213,35,30-39,0,8496.33,19347.18,295.3583987,2,"['W', 'X', 'Y']","['Facebook', 'Email']",15,535.3052918,A,No,100,0,107,15,138,12,113,18,45,358,0.126,0,1,1063.642495,1074.108406,4,1,1,1,1
214,24,20-29,1,6212.59,14201.21,554.6432663,0,['W'],"['Twitter', 'Facebook', 'Instagram', 'Email']",15,606.5835333,B,No,200,0,120,26,178,33,163,11,70,461,0.152,0,0,899.7847934,628.3666845,2,1,1,1,0
215,48,40-49,0,11615.52,34634.11,385.3744436,1,"['X', 'Y']","['Facebook', 'Email']",15,530.6830663,E,Yes,500,0,97,2,51,1,77,8,11,225,0.049,1,0,751.7967416,945.1269935,8,1,1,1,0
216,65,60-69,0,11046.02,31999.52,303.0349356,0,[],['Instagram'],15,814.6415774,A,Yes,100,0,35,1,24,1,31,1,3,90,0.033,0,0,250.5780365,237.9578942,13,1,1,1,0
217,40,40-49,1,9868.61,24768.78,495.7328338,1,['X'],"['Twitter', 'Instagram', 'Facebook']",15,457.5005563,A,Yes,100,0,115,16,120,18,104,1,35,339,0.103,0,1,1002.695154,1004.841082,6,1,1,1,0
218,40,40-49,0,8285.01,22205.25,186.0119415,0,"['Y', 'Z']","['Instagram', 'Twitter', 'Email']",15,408.5215609,E,Yes,500,0,94,17,72,4,123,10,31,289,0.107,0,0,704.9160561,775.7186377,6,1,1,1,0
219,61,60-69,0,11612.69,35539.95,429.7728271,0,[],"['Instagram', 'Twitter', 'Facebook']",15,646.1280003,B,No,200,0,49,3,34,0,51,3,6,134,0.045,0,0,231.8684123,384.0105941,12,1,1,0,0
220,68,60-69,1,11034.44,33803.7,664.7864172,1,[],"['Instagram', 'Facebook']",15,551.9977027,B,Yes,200,0,21,1,19,1,15,0,2,55,0.036,1,1,28.47972343,189.7114005,14,1,0,1,0
221,24,20-29,1,5267.78,8405.85,447.6805756,1,"['X', 'W']","['Facebook', 'Twitter']",15,785.3645889,C,Yes,300,0,130,2,123,4,115,31,37,368,0.101,0,0,637.075183,530.8831402,2,1,1,1,1
222,51,50-59,1,10221.05,29118.6,666.5269575,1,"['Y', 'Z']","['Instagram', 'Facebook', 'Twitter', 'Email']",15,304.4051467,C,Yes,300,0,79,7,52,1,59,2,10,190,0.053,0,0,634.9104602,659.4272945,9,1,1,1,1
223,66,60-69,0,11773.12,35811.35,310.3746131,3,['X'],['Twitter'],15,308.9355059,D,Yes,400,0,20,0,25,1,20,1,2,65,0.031,1,0,209.6710376,274.4614213,14,0,1,1,1
224,24,20-29,1,4517.98,8061.34,482.7245287,1,"['Y', 'X', 'Z']","['Facebook', 'Twitter', 'Email']",15,653.9731685,B,No,200,0,159,41,107,14,163,27,82,429,0.191,1,0,403.2988497,218.4653787,2,1,1,1,1
225,61,60-69,0,10186.14,29747.9,304.5932381,1,"['Y', 'Z']","['Instagram', 'Facebook', 'Email']",15,740.9761672,D,Yes,400,0,34,2,51,3,48,0,5,133,0.038,0,0,96.8156806,397.6194088,12,1,0,1,0
226,47,40-49,1,9005.85,27192.64,544.150542,1,"['W', 'Z']","['Twitter', 'Instagram', 'Email']",15,728.2077497,A,No,100,0,71,9,84,10,66,9,28,221,0.127,0,0,582.3367881,519.1352852,8,1,1,1,0
227,22,20-29,0,5489.75,6950.42,314.9552998,0,['Y'],"['Facebook', 'Twitter', 'Instagram', 'Email']",15,895.3733692,C,No,300,0,170,19,136,17,124,20,56,430,0.13,0,0,600.0044099,578.7968683,2,1,1,1,1
228,52,50-59,1,10060.13,29572.92,419.0923915,0,['Z'],['Instagram'],15,466.4642115,C,No,300,0,63,2,72,8,62,0,10,197,0.051,0,0,742.8849056,675.6566032,9,1,0,1,0
229,49,40-49,0,9685.24,26195.15,200.190018,1,[],"['Facebook', 'Instagram']",15,205.4595891,B,Yes,200,0,67,2,87,1,54,3,6,208,0.029,0,0,714.5604188,650.2597893,8,1,1,1,0
230,22,20-29,1,5331.55,8363.72,471.9639585,1,['X'],['Twitter'],15,871.5988197,C,No,300,0,163,37,100,23,126,32,92,389,0.237,1,0,638.6252421,622.1033903,2,1,1,1,0
231,38,30-39,1,7362.98,19173.69,495.1671163,0,"['Y', 'W']",['Twitter'],15,283.2676689,E,No,500,0,107,6,110,5,69,9,20,286,0.07,0,0,666.7031698,732.6409903,5,1,1,1,0
232,29,20-29,1,6062.39,10955.18,543.7186815,1,"['Z', 'Y', 'W', 'X']",['Twitter'],15,334.1005109,D,No,400,0,114,28,93,11,95,15,54,302,0.179,0,0,685.5911117,706.1454097,2,1,1,1,0
233,64,60-69,0,12044.42,34861.22,496.9088672,0,"['Z', 'X', 'W', 'Y']","['Facebook', 'Instagram', 'Twitter', 'Email']",15,592.4082723,D,No,400,0,34,1,40,1,37,2,4,111,0.036,0,0,187.3155778,212.3377325,13,1,1,1,0
234,49,40-49,0,10612.81,30660.6,40.55876197,0,['X'],"['Facebook', 'Twitter', 'Instagram']",15,266.2698869,D,No,400,0,84,6,94,4,51,1,11,229,0.048,0,0,775.1177686,816.3398498,8,1,1,1,0
