customer id,age,gender,income/month,account balance,loyalty score,education level,type of campaign(s),prev campaign success,Transaction history,housing,loan,marital,job,has customer bought product,has customer churned
117,62,Male,9845,7478,433,Secondary,"['Instagram', 'Twitter', 'Facebook', 'Email']",No,"[[-50, 'Withdrawal', 2449.2], [-45, 'Deposit', 1797.1], [-27, 'Deposit', 6400.81], [-15, 'Withdrawal', 407.73], [-2, 'Withdrawal', 4169.38]]",yes,no,married,admin.,Yes,Yes
118,29,Female,4956,5174,297,Secondary,['Twitter'],No,"[[-53, 'Withdrawal', 3492.61]]",yes,no,single,management,No,Yes
119,51,Male,3731,7277,193,Secondary,"['Twitter', 'Facebook', 'Email']",No,[],no,no,divorced,management,Yes,Yes
120,45,Female,3877,9438,675,Postgrad,"['Instagram', 'Facebook', 'Twitter']",No,"[[-54, 'Withdrawal', 3367.38], [-52, 'Withdrawal', 4368.9], [-23, 'Withdrawal', 2475.06], [-19, 'Deposit', 4418.0]]",no,no,married,technician,Yes,Yes
121,69,Female,9765,7182,477,Primary,"['Twitter', 'Instagram', 'Facebook']",No,[],yes,no,divorced,technician,Yes,Yes
122,29,Male,6167,8414,655,Postgrad,"['Instagram', 'Twitter', 'Facebook', 'Email']",Yes,"[[-24, 'Deposit', 2102.42], [-23, 'Deposit', 3754.16], [-20, 'Withdrawal', 879.15], [-17, 'Deposit', 6695.93]]",yes,no,married,blue-collar,Yes,Yes
123,32,Female,11687,7330,923,Primary,"['Facebook', 'Twitter', 'Instagram', 'Email']",Yes,"[[-60, 'Withdrawal', 919.15], [-44, 'Deposit', 8883.94], [-25, 'Withdrawal', 1250.37], [-22, 'Deposit', 6785.54], [-3, 'Withdrawal', 2875.49]]",yes,no,married,admin.,No,Yes
124,43,Female,9068,4222,678,Tertiary,"['Facebook', 'Instagram', 'Email']",No,"[[-59, 'Deposit', 6506.53], [-38, 'Deposit', 7460.76], [-9, 'Deposit', 3578.9]]",yes,yes,married,services,No,Yes
125,29,Male,8928,1941,189,Postgrad,"['Instagram', 'Twitter', 'Facebook', 'Email']",No,"[[-36, 'Deposit', 7440.56], [-34, 'Deposit', 6419.36], [-21, 'Withdrawal', 156.79], [-18, 'Deposit', 8508.11], [-12, 'Deposit', 4001.22], [-8, 'Withdrawal', 2491.46]]",no,yes,married,technician,Yes,Yes
126,60,Male,10104,7262,322,Tertiary,"['Twitter', 'Email']",No,"[[-60, 'Withdrawal', 1145.44], [-56, 'Withdrawal', 1337.29], [-34, 'Deposit', 5788.63], [-14, 'Deposit', 4974.29], [-7, 'Withdrawal', 216.42], [-4, 'Withdrawal', 574.32]]",yes,no,single,technician,Yes,No
127,28,Male,8673,1900,14,Primary,"['Instagram', 'Twitter', 'Email']",No,"[[-34, 'Withdrawal', 1567.77], [-24, 'Withdrawal', 3214.58], [-22, 'Deposit', 3157.6], [-10, 'Deposit', 5289.16]]",yes,yes,single,admin.,Yes,No
128,56,Female,11388,5021,719,Tertiary,"['Instagram', 'Twitter', 'Email']",Yes,[],yes,yes,married,services,No,Yes
129,35,Male,6895,4829,500,Secondary,"['Facebook', 'Twitter']",Yes,"[[-49, 'Withdrawal', 164.94], [-39, 'Deposit', 6066.66], [-17, 'Deposit', 4188.42]]",yes,no,married,blue-collar,Yes,Yes
130,48,Male,6820,1460,578,Tertiary,"['Facebook', 'Twitter', 'Email']",Yes,"[[-45, 'Withdrawal', 2843.19], [-44, 'Deposit', 7398.37]]",yes,no,married,services,No,Yes
131,28,Male,3662,2591,272,Secondary,['Twitter'],No,"[[-18, 'Deposit', 267.79], [-12, 'Withdrawal', 1702.54], [-4, 'Deposit', 6709.34]]",no,no,married,management,No,Yes
132,34,Male,4293,7646,232,Tertiary,"['Instagram', 'Twitter', 'Email']",Yes,[],yes,no,single,admin.,No,Yes
133,68,Female,10582,6835,108,Postgrad,"['Facebook', 'Instagram', 'Twitter', 'Email']",No,"[[-60, 'Withdrawal', 1620.26]]",yes,no,single,technician,No,Yes
134,46,Female,11192,139,397,Tertiary,"['Instagram', 'Twitter', 'Email']",No,"[[-59, 'Deposit', 2506.24], [-54, 'Deposit', 4064.63], [-45, 'Withdrawal', 2470.4], [-38, 'Deposit', 1149.1]]",yes,yes,single,admin.,Yes,Yes
135,45,Male,13241,371,829,Tertiary,['Instagram'],Yes,"[[-30, 'Withdrawal', 4875.58], [-21, 'Deposit', 1496.07], [-19, 'Withdrawal', 1225.83], [-10, 'Withdrawal', 480.96], [-6, 'Withdrawal', 4044.9], [-4, 'Deposit', 9073.25]]",yes,no,single,unemployed,No,Yes
136,41,Female,14082,9724,902,Primary,['Twitter'],Yes,"[[-35, 'Deposit', 7566.2], [-24, 'Withdrawal', 4405.11]]",yes,no,married,blue-collar,Yes,No
137,66,Male,11555,5764,99,Secondary,"['Facebook', 'Twitter', 'Instagram']",No,"[[-52, 'Withdrawal', 2695.62], [-39, 'Withdrawal', 4932.79], [-4, 'Deposit', 1488.69]]",yes,no,single,technician,Yes,Yes
138,46,Female,8893,7756,129,Secondary,"['Instagram', 'Twitter', 'Facebook', 'Email']",Yes,"[[-48, 'Withdrawal', 1696.21]]",no,no,single,services,Yes,No
139,30,Female,3342,5322,400,Postgrad,"['Instagram', 'Twitter']",Yes,[],yes,no,married,blue-collar,Yes,No
140,43,Male,12774,2633,379,Postgrad,"['Facebook', 'Twitter', 'Email']",Yes,"[[-29, 'Deposit', 7183.11], [-28, 'Deposit', 4788.03], [-24, 'Withdrawal', 1612.1], [-11, 'Withdrawal', 1835.86], [-8, 'Withdrawal', 4111.86]]",yes,no,married,blue-collar,Yes,Yes
141,38,Male,14188,2106,753,Tertiary,['Instagram'],Yes,"[[-53, 'Deposit', 1452.06], [-49, 'Deposit', 6504.3], [-38, 'Withdrawal', 630.73], [-37, 'Withdrawal', 1958.38], [-18, 'Withdrawal', 3724.71]]",yes,no,divorced,housemaid,Yes,No
142,59,Female,8278,786,528,Postgrad,"['Twitter', 'Facebook']",Yes,"[[-60, 'Deposit', 7251.14], [-55, 'Withdrawal', 4297.83], [-34, 'Withdrawal', 1029.7], [-24, 'Withdrawal', 3983.3], [-23, 'Withdrawal', 1183.53], [-5, 'Deposit', 6771.95]]",yes,no,single,self-employed,Yes,Yes
143,47,Female,3576,1672,424,Primary,"['Twitter', 'Instagram', 'Facebook', 'Email']",No,"[[-20, 'Deposit', 6172.79], [-19, 'Deposit', 6146.99], [-16, 'Withdrawal', 1003.67], [-15, 'Withdrawal', 2840.77], [-9, 'Deposit', 2442.89]]",no,no,married,unemployed,Yes,Yes
144,60,Male,7136,7225,64,Postgrad,"['Twitter', 'Instagram', 'Facebook']",No,"[[-59, 'Deposit', 5886.81], [-49, 'Withdrawal', 2198.67], [-44, 'Deposit', 7587.46], [-14, 'Withdrawal', 663.65], [-3, 'Deposit', 5834.24]]",yes,no,married,blue-collar,Yes,Yes
145,32,Female,8358,3451,389,Secondary,"['Twitter', 'Facebook', 'Instagram']",Yes,"[[-56, 'Deposit', 7277.6], [-45, 'Deposit', 7510.82], [-43, 'Withdrawal', 357.3], [-40, 'Deposit', 3683.99], [-27, 'Withdrawal', 518.8], [-21, 'Withdrawal', 549.48]]",yes,no,married,blue-collar,No,No
146,43,Male,13150,6995,158,Primary,"['Twitter', 'Facebook', 'Instagram', 'Email']",No,"[[-56, 'Withdrawal', 1894.83], [-43, 'Deposit', 226.83], [-4, 'Deposit', 9615.16]]",yes,no,married,services,No,Yes
147,35,Female,6134,7807,432,Primary,"['Facebook', 'Email']",Yes,[],yes,no,divorced,blue-collar,Yes,No
148,26,Male,10011,7898,566,Secondary,"['Instagram', 'Facebook', 'Twitter']",No,"[[-31, 'Deposit', 4594.26], [-16, 'Deposit', 7352.68]]",yes,no,married,unemployed,Yes,Yes
149,62,Female,8426,4573,874,Secondary,['Instagram'],No,"[[-47, 'Deposit', 4730.22], [-44, 'Withdrawal', 1092.3], [-23, 'Deposit', 1313.25], [-22, 'Withdrawal', 2857.95]]",yes,no,married,services,No,Yes
150,26,Male,13477,1136,437,Secondary,"['Facebook', 'Email']",Yes,"[[-51, 'Deposit', 7923.84], [-46, 'Deposit', 9440.35]]",yes,no,married,blue-collar,No,No
151,24,Female,11307,1982,889,Tertiary,"['Facebook', 'Instagram']",Yes,"[[-38, 'Deposit', 2175.43], [-17, 'Deposit', 6525.96], [-11, 'Deposit', 7411.05]]",yes,no,married,blue-collar,No,No
152,23,Female,12665,6469,752,Secondary,"['Facebook', 'Instagram', 'Twitter']",No,[],yes,no,single,student,No,No
153,33,Female,4690,4987,963,Primary,"['Instagram', 'Facebook', 'Twitter']",Yes,"[[-54, 'Deposit', 8617.06], [-38, 'Withdrawal', 2853.63], [-4, 'Deposit', 6231.25]]",yes,no,married,management,No,Yes
154,68,Female,7505,7833,968,Primary,"['Facebook', 'Twitter', 'Email']",Yes,"[[-57, 'Deposit', 2388.25], [-43, 'Withdrawal', 944.93]]",yes,no,married,management,Yes,No
155,23,Female,9725,7921,629,Tertiary,"['Facebook', 'Instagram']",Yes,[],no,no,married,technician,No,Yes
156,49,Female,11732,6162,601,Postgrad,"['Twitter', 'Instagram', 'Facebook', 'Email']",No,"[[-57, 'Deposit', 9755.66]]",yes,no,married,services,No,No
157,22,Female,8574,5599,587,Primary,"['Facebook', 'Twitter']",Yes,"[[-41, 'Deposit', 1814.2], [-36, 'Withdrawal', 2791.16], [-35, 'Withdrawal', 1951.71], [-12, 'Withdrawal', 2467.75], [-9, 'Deposit', 9830.21], [-8, 'Withdrawal', 345.38]]",yes,no,married,blue-collar,No,No
158,38,Male,9275,7192,620,Postgrad,['Twitter'],Yes,"[[-48, 'Withdrawal', 4443.09], [-24, 'Withdrawal', 4366.15], [-22, 'Deposit', 4554.56], [-11, 'Deposit', 1789.25]]",yes,no,divorced,retired,Yes,Yes
159,52,Male,12134,1598,314,Postgrad,"['Facebook', 'Email']",No,"[[-29, 'Deposit', 1664.47], [-19, 'Withdrawal', 2989.63]]",yes,no,married,blue-collar,Yes,No
160,27,Male,3843,1470,412,Postgrad,"['Twitter', 'Instagram', 'Email']",Yes,"[[-47, 'Withdrawal', 4692.25], [-17, 'Withdrawal', 3968.45]]",yes,no,married,blue-collar,Yes,Yes
161,28,Male,10131,747,531,Primary,"['Twitter', 'Facebook', 'Instagram']",No,"[[-47, 'Withdrawal', 3512.26], [-46, 'Deposit', 7095.3]]",yes,no,married,services,No,Yes
162,67,Female,10493,4090,233,Postgrad,"['Twitter', 'Facebook']",Yes,"[[-36, 'Deposit', 2082.89], [-5, 'Withdrawal', 3208.61]]",yes,no,single,technician,Yes,No
163,50,Female,12506,8700,268,Secondary,"['Instagram', 'Email']",Yes,"[[-52, 'Withdrawal', 1893.96], [-24, 'Deposit', 2707.42], [-13, 'Deposit', 8200.71], [-5, 'Withdrawal', 217.87], [-4, 'Withdrawal', 4710.46]]",yes,no,single,services,No,No
164,42,Male,11406,2025,186,Secondary,"['Facebook', 'Instagram', 'Twitter']",No,"[[-45, 'Withdrawal', 3731.68]]",yes,no,married,blue-collar,Yes,No
165,54,Female,9969,3653,758,Tertiary,"['Facebook', 'Instagram', 'Email']",Yes,"[[-52, 'Withdrawal', 3097.11], [-51, 'Deposit', 6461.61]]",yes,no,married,technician,No,Yes
166,27,Male,12335,5396,286,Postgrad,"['Instagram', 'Facebook', 'Email']",Yes,"[[-48, 'Deposit', 6178.95], [-47, 'Withdrawal', 4517.92], [-40, 'Deposit', 6760.49], [-23, 'Withdrawal', 4078.76], [-17, 'Withdrawal', 519.17]]",yes,no,single,admin.,No,No
167,67,Female,3508,7428,808,Tertiary,"['Instagram', 'Facebook', 'Email']",No,"[[-53, 'Withdrawal', 3157.58], [-47, 'Withdrawal', 3162.45], [-35, 'Deposit', 5245.3], [-13, 'Deposit', 1760.16], [-11, 'Withdrawal', 1912.04], [-2, 'Deposit', 3673.57]]",yes,no,married,management,Yes,Yes
168,29,Female,12429,4322,669,Tertiary,"['Twitter', 'Instagram', 'Email']",Yes,"[[-40, 'Deposit', 7764.3], [-19, 'Withdrawal', 2702.74]]",yes,no,married,technician,Yes,Yes
169,66,Male,8501,1113,652,Secondary,"['Instagram', 'Twitter']",No,[],no,no,married,admin.,Yes,Yes
170,60,Female,8792,5949,768,Primary,"['Instagram', 'Twitter', 'Facebook', 'Email']",No,"[[-56, 'Withdrawal', 1677.42], [-45, 'Deposit', 6668.46]]",no,no,married,blue-collar,No,Yes
171,28,Female,10393,1998,3,Secondary,"['Twitter', 'Email']",No,"[[-51, 'Deposit', 6077.96], [-46, 'Deposit', 7407.12], [-37, 'Deposit', 9696.51], [-6, 'Withdrawal', 870.12], [-3, 'Deposit', 3090.68]]",yes,no,married,blue-collar,Yes,Yes
172,28,Female,6931,5029,971,Secondary,"['Twitter', 'Instagram', 'Facebook', 'Email']",Yes,"[[-33, 'Deposit', 681.59], [-27, 'Withdrawal', 975.36], [-13, 'Withdrawal', 1794.18], [-3, 'Deposit', 5461.55]]",yes,yes,married,services,No,Yes
173,55,Female,9684,4879,796,Postgrad,"['Instagram', 'Email']",No,[],yes,no,married,entrepreneur,Yes,Yes
174,60,Male,12131,4959,421,Primary,['Facebook'],Yes,"[[-52, 'Deposit', 9495.27], [-51, 'Withdrawal', 3993.52], [-6, 'Withdrawal', 331.62]]",no,no,single,retired,Yes,Yes
175,67,Male,13007,6419,925,Tertiary,"['Facebook', 'Instagram', 'Twitter', 'Email']",Yes,"[[-59, 'Withdrawal', 2215.54], [-25, 'Withdrawal', 410.42]]",yes,no,divorced,admin.,Yes,Yes
176,23,Male,13468,4331,725,Secondary,"['Facebook', 'Instagram']",No,[],yes,no,divorced,admin.,Yes,No
177,34,Male,6311,6126,695,Tertiary,"['Twitter', 'Facebook', 'Instagram', 'Email']",Yes,"[[-57, 'Deposit', 3294.54], [-41, 'Deposit', 3162.34], [-40, 'Withdrawal', 2532.83], [-34, 'Withdrawal', 3317.63], [-32, 'Deposit', 4214.06], [-11, 'Deposit', 2458.58]]",yes,no,married,unemployed,Yes,No
178,47,Female,6174,6378,203,Postgrad,['Instagram'],No,"[[-60, 'Withdrawal', 1937.63], [-59, 'Deposit', 3315.97], [-43, 'Deposit', 8737.78], [-42, 'Deposit', 3382.13], [-30, 'Withdrawal', 1569.8]]",yes,no,married,technician,No,Yes
179,67,Male,3627,2506,166,Tertiary,['Twitter'],No,"[[-47, 'Deposit', 7603.1], [-18, 'Withdrawal', 3883.9]]",yes,no,married,services,Yes,Yes
180,25,Male,6997,8378,651,Postgrad,"['Twitter', 'Instagram', 'Email']",No,"[[-43, 'Deposit', 1844.23], [-29, 'Withdrawal', 3344.42], [-25, 'Withdrawal', 3425.74], [-21, 'Deposit', 5267.66], [-16, 'Withdrawal', 3684.91]]",yes,no,married,management,Yes,Yes
181,55,Male,13086,338,91,Postgrad,['Facebook'],No,"[[-56, 'Deposit', 1265.78], [-49, 'Withdrawal', 2996.9], [-46, 'Withdrawal', 2137.65], [-14, 'Deposit', 9649.63], [-7, 'Deposit', 3637.23]]",yes,no,married,services,Yes,No
182,58,Female,12265,2959,291,Primary,"['Instagram', 'Twitter', 'Email']",Yes,[],yes,no,divorced,technician,Yes,No
183,46,Female,12451,6161,621,Secondary,"['Instagram', 'Facebook', 'Email']",Yes,"[[-50, 'Deposit', 5274.5], [-43, 'Deposit', 872.29], [-39, 'Deposit', 6321.95], [-23, 'Deposit', 4130.84], [-9, 'Deposit', 4015.65]]",yes,no,married,services,No,Yes
184,58,Male,9415,3618,709,Primary,"['Facebook', 'Twitter', 'Email']",No,"[[-50, 'Withdrawal', 528.8], [-39, 'Withdrawal', 4660.85], [-29, 'Withdrawal', 2904.85], [-19, 'Withdrawal', 3165.94], [-17, 'Deposit', 3345.73]]",yes,no,married,technician,No,No
185,65,Female,13321,271,417,Secondary,"['Twitter', 'Instagram']",Yes,"[[-32, 'Withdrawal', 2073.05], [-5, 'Withdrawal', 3736.25]]",yes,no,married,admin.,Yes,Yes
186,27,Female,12790,2678,560,Postgrad,"['Facebook', 'Twitter']",Yes,"[[-24, 'Withdrawal', 739.94]]",yes,no,married,retired,No,No
187,63,Female,12553,2057,929,Tertiary,"['Facebook', 'Email']",Yes,"[[-39, 'Deposit', 6367.28], [-37, 'Deposit', 3845.32], [-22, 'Withdrawal', 3188.68], [-20, 'Withdrawal', 4515.88], [-19, 'Deposit', 5888.31]]",yes,no,divorced,services,No,No
188,52,Female,9972,2366,327,Primary,"['Facebook', 'Email']",No,"[[-52, 'Withdrawal', 4229.58], [-41, 'Withdrawal', 3249.35], [-16, 'Withdrawal', 4557.13], [-13, 'Withdrawal', 1196.72]]",no,no,married,management,No,Yes
189,66,Female,9152,8207,746,Tertiary,"['Instagram', 'Twitter', 'Facebook', 'Email']",No,"[[-3, 'Deposit', 3194.86]]",yes,yes,single,blue-collar,Yes,No
190,51,Female,9736,6907,270,Tertiary,"['Instagram', 'Twitter', 'Facebook', 'Email']",No,[],yes,no,single,management,Yes,No
191,40,Female,5403,4016,972,Tertiary,['Facebook'],Yes,"[[-56, 'Withdrawal', 2339.28], [-13, 'Deposit', 565.86], [-11, 'Deposit', 8209.85]]",yes,no,married,retired,No,No
192,47,Female,9011,6705,399,Postgrad,"['Facebook', 'Instagram', 'Email']",Yes,"[[-20, 'Deposit', 5113.75]]",yes,no,married,management,Yes,No
193,24,Male,12295,6248,245,Secondary,"['Instagram', 'Facebook', 'Twitter', 'Email']",No,[],yes,no,married,management,Yes,Yes
194,64,Female,5730,4322,83,Tertiary,"['Twitter', 'Instagram', 'Facebook']",No,"[[-41, 'Withdrawal', 3174.52], [-40, 'Deposit', 5026.03], [-24, 'Withdrawal', 1374.19], [-20, 'Withdrawal', 753.89], [-14, 'Deposit', 6215.81]]",yes,no,married,admin.,Yes,No
195,57,Female,3297,4128,927,Tertiary,"['Facebook', 'Twitter']",No,"[[-47, 'Withdrawal', 4391.91], [-41, 'Deposit', 775.26], [-40, 'Withdrawal', 610.8], [-39, 'Withdrawal', 1202.53], [-30, 'Deposit', 7914.0], [-27, 'Withdrawal', 848.8]]",yes,no,married,blue-collar,No,No
196,41,Male,13719,9927,344,Secondary,"['Twitter', 'Facebook', 'Email']",Yes,"[[-32, 'Withdrawal', 131.33]]",yes,no,single,blue-collar,Yes,No
197,57,Female,14818,3442,258,Primary,"['Facebook', 'Instagram', 'Email']",Yes,[],yes,no,married,services,Yes,Yes
198,50,Female,8557,8051,232,Primary,"['Instagram', 'Twitter', 'Facebook']",No,"[[-59, 'Deposit', 5058.84], [-49, 'Withdrawal', 3230.7], [-12, 'Withdrawal', 516.98]]",no,yes,divorced,technician,Yes,Yes
199,62,Male,5306,7074,754,Primary,"['Twitter', 'Facebook', 'Instagram', 'Email']",Yes,"[[-35, 'Deposit', 6111.61], [-34, 'Withdrawal', 3185.97]]",yes,no,married,management,No,Yes
200,46,Male,8838,3205,431,Tertiary,"['Facebook', 'Twitter', 'Instagram']",No,"[[-48, 'Withdrawal', 2009.23], [-14, 'Deposit', 8699.96], [-4, 'Withdrawal', 579.36]]",yes,no,divorced,blue-collar,Yes,No
201,22,Female,9307,6709,235,Secondary,"['Instagram', 'Email']",Yes,"[[-57, 'Withdrawal', 2581.42], [-48, 'Withdrawal', 1163.05], [-41, 'Deposit', 6188.69], [-35, 'Deposit', 9495.21], [-30, 'Withdrawal', 4469.43], [-15, 'Deposit', 2938.52]]",yes,no,married,admin.,Yes,No
202,47,Male,9193,3808,510,Primary,"['Twitter', 'Facebook']",No,"[[-50, 'Withdrawal', 4287.45], [-16, 'Withdrawal', 4814.61]]",yes,no,married,self-employed,Yes,Yes
203,69,Female,11802,2156,349,Postgrad,['Instagram'],Yes,[],yes,no,married,blue-collar,No,No
204,58,Male,10156,4223,647,Primary,"['Twitter', 'Facebook', 'Instagram']",Yes,[],yes,no,single,student,No,Yes
205,37,Male,7112,8260,465,Tertiary,"['Twitter', 'Instagram', 'Facebook', 'Email']",Yes,"[[-59, 'Deposit', 3553.89], [-43, 'Deposit', 9323.52], [-27, 'Deposit', 5942.52], [-7, 'Deposit', 6200.83]]",yes,no,married,services,No,Yes
206,43,Female,12968,4586,675,Postgrad,"['Instagram', 'Twitter', 'Facebook']",Yes,"[[-45, 'Withdrawal', 4947.66]]",yes,no,married,services,No,Yes
207,37,Male,14917,2243,679,Postgrad,"['Instagram', 'Twitter', 'Email']",No,"[[-57, 'Withdrawal', 3195.38]]",yes,yes,married,management,No,Yes
208,28,Female,9186,8229,543,Postgrad,"['Facebook', 'Twitter', 'Instagram', 'Email']",No,"[[-42, 'Withdrawal', 259.98], [-41, 'Deposit', 4671.04], [-28, 'Withdrawal', 1793.54], [-17, 'Withdrawal', 2764.6], [-11, 'Withdrawal', 2285.6]]",yes,no,married,management,Yes,No
209,21,Male,6551,7667,414,Tertiary,"['Twitter', 'Facebook', 'Instagram']",Yes,"[[-55, 'Withdrawal', 4482.61], [-44, 'Deposit', 1416.19], [-20, 'Deposit', 4943.26], [-15, 'Withdrawal', 709.51]]",yes,no,single,services,Yes,Yes
210,41,Male,14981,7970,730,Secondary,"['Facebook', 'Twitter']",Yes,"[[-43, 'Deposit', 7448.11]]",yes,no,married,retired,No,Yes
211,51,Female,6708,6451,824,Tertiary,['Facebook'],Yes,"[[-32, 'Withdrawal', 2483.14]]",yes,no,married,blue-collar,Yes,Yes
212,47,Female,13841,9353,954,Secondary,['Twitter'],No,"[[-55, 'Withdrawal', 1685.95], [-14, 'Deposit', 9859.38]]",yes,no,married,retired,No,No
213,47,Female,3833,3662,284,Primary,"['Instagram', 'Email']",Yes,"[[-58, 'Withdrawal', 1836.71], [-40, 'Withdrawal', 4348.8], [-34, 'Deposit', 6806.07]]",no,no,divorced,housemaid,Yes,No
214,59,Female,10081,9716,82,Tertiary,"['Facebook', 'Twitter', 'Email']",Yes,"[[-58, 'Withdrawal', 2738.8], [-20, 'Withdrawal', 1903.32], [-12, 'Withdrawal', 1897.1], [-9, 'Deposit', 7495.72], [-3, 'Deposit', 4374.34]]",yes,no,married,services,Yes,Yes
215,39,Male,10830,6865,318,Tertiary,"['Twitter', 'Instagram']",No,"[[-46, 'Deposit', 5170.97], [-36, 'Deposit', 9893.78], [-31, 'Withdrawal', 244.77], [-13, 'Withdrawal', 660.09], [-10, 'Withdrawal', 1937.23], [-9, 'Deposit', 8564.25]]",yes,no,married,blue-collar,Yes,No
216,63,Male,4137,3092,933,Tertiary,['Facebook'],No,"[[-59, 'Deposit', 5822.85], [-27, 'Withdrawal', 4431.5], [-22, 'Deposit', 429.64], [-7, 'Deposit', 3934.61], [-6, 'Deposit', 7412.46]]",yes,no,married,technician,No,No
217,53,Male,8655,6869,991,Secondary,"['Instagram', 'Email']",No,"[[-58, 'Withdrawal', 3547.52], [-40, 'Deposit', 7564.69], [-9, 'Withdrawal', 248.71]]",no,no,married,unknown,Yes,Yes
218,50,Male,5879,7030,363,Primary,"['Instagram', 'Email']",Yes,"[[-55, 'Deposit', 4697.15], [-33, 'Deposit', 2698.13]]",no,no,married,unemployed,Yes,No
219,45,Female,12502,5467,280,Primary,"['Facebook', 'Email']",Yes,"[[-53, 'Deposit', 2537.14], [-52, 'Deposit', 2652.81], [-40, 'Deposit', 4669.29], [-37, 'Withdrawal', 1282.64], [-20, 'Deposit', 9903.1], [-17, 'Withdrawal', 1451.53]]",no,no,married,housemaid,Yes,Yes
220,31,Female,5744,4536,573,Primary,['Twitter'],Yes,"[[-51, 'Withdrawal', 2576.62], [-48, 'Deposit', 9734.97], [-31, 'Deposit', 4413.98], [-23, 'Deposit', 3071.41], [-18, 'Deposit', 4967.52]]",yes,yes,married,management,No,Yes
221,63,Female,7345,9203,568,Tertiary,"['Twitter', 'Email']",Yes,"[[-47, 'Deposit', 7806.41], [-44, 'Deposit', 663.34], [-29, 'Withdrawal', 4012.9], [-2, 'Deposit', 8154.02]]",yes,no,married,unemployed,No,No
222,36,Male,13190,610,145,Primary,"['Facebook', 'Instagram', 'Twitter', 'Email']",Yes,"[[-58, 'Withdrawal', 744.8], [-56, 'Deposit', 6676.57], [-53, 'Deposit', 9502.94], [-34, 'Withdrawal', 479.28], [-30, 'Deposit', 5511.97], [-2, 'Deposit', 5993.72]]",yes,no,married,blue-collar,No,Yes
223,27,Male,10679,4229,363,Postgrad,"['Instagram', 'Twitter', 'Facebook']",No,"[[-54, 'Withdrawal', 1243.5], [-35, 'Deposit', 7493.41], [-5, 'Withdrawal', 1877.88]]",yes,no,divorced,entrepreneur,No,Yes
224,43,Male,9751,8929,224,Postgrad,"['Twitter', 'Instagram', 'Facebook', 'Email']",Yes,"[[-50, 'Withdrawal', 2029.91], [-29, 'Withdrawal', 1544.76]]",no,yes,married,retired,No,No
225,69,Female,14077,227,190,Secondary,"['Instagram', 'Twitter', 'Facebook', 'Email']",Yes,"[[-35, 'Deposit', 4835.82], [-33, 'Deposit', 4883.54], [-10, 'Deposit', 5377.43], [-6, 'Withdrawal', 1699.91]]",yes,no,divorced,technician,Yes,No
226,61,Female,6338,4437,329,Primary,"['Twitter', 'Instagram']",No,"[[-35, 'Withdrawal', 3922.78], [-28, 'Deposit', 2103.03], [-14, 'Deposit', 5708.34]]",yes,no,married,blue-collar,Yes,Yes
227,56,Female,4342,2115,744,Postgrad,"['Twitter', 'Facebook', 'Instagram', 'Email']",No,"[[-30, 'Deposit', 3704.18], [-24, 'Withdrawal', 4150.29]]",yes,no,married,management,Yes,Yes
228,69,Male,4420,6223,93,Primary,"['Twitter', 'Facebook', 'Instagram', 'Email']",Yes,"[[-36, 'Withdrawal', 3941.76]]",yes,no,single,management,No,Yes
229,54,Female,3114,3814,386,Secondary,"['Instagram', 'Facebook', 'Twitter', 'Email']",No,"[[-45, 'Withdrawal', 4273.42], [-31, 'Withdrawal', 217.05], [-14, 'Deposit', 671.44]]",no,no,married,blue-collar,Yes,Yes
230,47,Female,5620,3116,872,Tertiary,['Twitter'],No,"[[-14, 'Deposit', 6730.0], [-3, 'Withdrawal', 863.74]]",yes,no,divorced,services,Yes,Yes
231,50,Female,11491,1669,370,Postgrad,"['Instagram', 'Email']",No,"[[-47, 'Deposit', 3772.82], [-36, 'Withdrawal', 1245.48], [-27, 'Deposit', 8321.42], [-10, 'Withdrawal', 725.18]]",yes,no,married,blue-collar,Yes,Yes
232,43,Female,9932,3727,705,Secondary,"['Instagram', 'Twitter', 'Facebook', 'Email']",Yes,"[[-53, 'Deposit', 6158.52]]",yes,no,married,services,No,Yes
233,47,Female,10044,4699,799,Secondary,"['Twitter', 'Email']",No,[],yes,no,married,entrepreneur,Yes,Yes
